234 0.973471 0.886707
235 0.973187 0.885981
236 0.972901 0.885254
237 0.972614 0.884526
238 0.972325 0.883795
239 0.972034 0.883064
240 0.971741 0.882330
241 0.971446 0.881596
242 0.971150 0.880860
243 0.970851 0.880122
244 0.970551 0.879382
245 0.970249 0.878642
246 0.969945 0.877899
247 0.969639 0.877156
248 0.969332 0.876410
249 0.969022 0.875663
250 0.968711 0.874915
251 0.968398 0.874165
252 0.968083 0.873414
253 0.967766 0.872661
254 0.967447 0.871907
255 0.967126 0.871151
256 0.966804 0.870394
257 0.966479 0.869635
258 0.966153 0.868875
259 0.965824 0.868113
260 0.965494 0.867350
261 0.965162 0.866585
262 0.964828 0.865819
263 0.964492 0.865052
264 0.964154 0.864283
265 0.963815 0.863512
266 0.963473 0.862741
267 0.963129 0.861967
268 0.962784 0.861192
269 0.962436 0.860416
270 0.962087 0.859638
271 0.961735 0.858859
272 0.961382 0.858079
273 0.961027 0.857297
274 0.960670 0.856513
275 0.960310 0.855729
276 0.959949 0.854942
277 0.959586 0.854155
278 0.959221 0.853365
279 0.958854 0.852575
280 0.958485 0.851783
281 0.958114 0.850990
282 0.957741 0.850195
283 0.957366 0.849399
284 0.956989 0.848601
285 0.956610 0.847802
286 0.956229 0.847002
287 0.955846 0.846200
288 0.955461 0.845397
289 0.955074 0.844592
290 0.954685 0.843786
291 0.954295 0.842979
292 0.953902 0.842170
293 0.953507 0.841360
294 0.953109 0.840548
295 0.952710 0.839736
296 0.952309 0.838921
297 0.951906 0.838106
298 0.951501 0.837289
299 0.951094 0.836470
300 0.950685 0.835650
301 0.950273 0.834829
302 0.949860 0.834007
303 0.949444 0.833183
304 0.949027 0.832358
305 0.948607 0.831531
306 0.948186 0.830703
307 0.947762 0.829874
308 0.947336 0.829044
309 0.946909 0.828212
310 0.946479 0.827378
311 0.946047 0.826544
312 0.945613 0.825708
313 0.945177 0.824870
314 0.944738 0.824032
315 0.944298 0.823192
316 0.943856 0.822350
317 0.943411 0.821508
318 0.942964 0.820664
319 0.942516 0.819818
320 0.942065 0.818972
321 0.941612 0.818124
322 0.941157 0.817275
323 0.940700 0.816424
324 0.940240 0.815572
325 0.939779 0.814719
326 0.939315 0.813864
327 0.938849 0.813009
328 0.938382 0.812151
329 0.937912 0.811293
330 0.937439 0.810433
331 0.936965 0.809572
332 0.936489 0.808710
333 0.936010 0.807846
334 0.935529 0.806981
335 0.935046 0.806115
336 0.934561 0.805247
337 0.934074 0.804379
338 0.933585 0.803508
339 0.933093 0.802637
340 0.932599 0.801764
341 0.932103 0.800890
342 0.931605 0.800015
343 0.931105 0.799139
344 0.930602 0.798261
345 0.930098 0.797382
346 0.929591 0.796501
347 0.929082 0.795620
348 0.928570 0.794737
349 0.928057 0.793853
350 0.927541 0.792967
351 0.927023 0.792081
352 0.926503 0.791193
353 0.925981 0.790303
354 0.925456 0.789413
355 0.924929 0.788521
356 0.924400 0.787628
357 0.923869 0.786734
358 0.923335 0.785838
359 0.922800 0.784942
360 0.922262 0.784044
361 0.921721 0.783144
362 0.921179 0.782244
363 0.920634 0.781342
364 0.920087 0.780439
365 0.919538 0.779535
366 0.918987 0.778630
367 0.918433 0.777723
368 0.917877 0.776815
369 0.917319 0.775906
370 0.916758 0.774996
371 0.916195 0.774084
372 0.915630 0.773171
373 0.915063 0.772257
374 0.914493 0.771342
375 0.913921 0.770425
376 0.913347 0.769508
377 0.912770 0.768589
378 0.912191 0.767668
379 0.911610 0.766747
